run_tag,step,t_ms,gpu_alloc_gib,gpu_reserved_gib,cpu_rss_gib
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,106.903,8.801972,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,133.565,9.470781,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,159.517,9.605676,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,186.312,9.605676,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,212.871,9.605676,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,239.146,9.605676,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,265.394,9.605676,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,292.117,9.605676,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,319.158,10.763895,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,345.768,10.763895,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,372.116,10.763895,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,398.533,8.744422,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,425.128,8.599641,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,452.212,8.579744,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,478.367,8.430995,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,504.450,8.321311,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,530.976,8.196178,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,557.322,8.082524,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,584.032,7.949400,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,610.286,7.921931,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,636.789,7.780998,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,662.858,7.640061,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,689.043,7.542275,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,715.323,7.491308,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,742.426,7.303188,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,768.929,7.123433,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,795.122,7.084122,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,821.699,6.958810,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,848.399,6.802245,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,874.629,6.684749,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,901.117,6.551625,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,927.632,6.418500,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,954.228,6.285376,13.833984,1.430016
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,980.870,6.152252,13.833984,1.430023
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,1007.131,6.019127,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,1034.274,6.433854,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,1060.544,6.433854,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,1086.762,6.433854,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,1113.069,6.433854,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,1139.380,6.433854,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,1165.489,6.433854,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,1191.916,6.433854,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,1218.144,6.433854,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,15,1244.488,6.433854,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,0.905,3.229020,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,27.361,4.925309,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,53.744,7.421021,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,79.975,8.340273,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,106.752,9.009202,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,132.833,9.605676,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,158.964,9.605676,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,185.426,9.605676,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,211.489,9.605676,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,237.747,9.605676,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,264.622,9.605676,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,290.674,9.605676,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,317.303,10.763895,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,343.731,10.763895,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,370.481,10.763895,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,397.031,8.955683,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,423.853,8.599641,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,450.531,8.579744,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,477.482,8.454676,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,503.890,8.321308,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,530.384,8.180371,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,556.738,8.039434,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,583.468,7.898497,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,609.872,7.835685,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,636.517,7.686936,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,662.839,7.542214,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,689.148,7.405244,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,715.792,7.268397,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,742.448,7.135089,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,769.169,7.001965,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,795.429,6.888190,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,822.520,6.806288,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,848.881,6.684749,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,875.347,6.551625,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,902.155,6.418500,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,928.574,6.285376,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,955.195,6.152252,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,981.483,6.019127,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,1008.235,6.433854,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,1036.430,6.433854,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,1062.676,6.433854,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,1089.602,6.433854,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,1116.129,6.433854,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,1143.004,6.433854,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,1169.259,6.433854,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,1195.348,6.433854,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,1222.144,6.433854,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,16,1248.374,6.433854,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,0.834,3.229020,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,26.886,4.944963,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,53.678,6.689416,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,79.828,8.328553,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,106.164,8.950425,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,132.621,9.455155,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,158.878,9.605676,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,185.036,9.605676,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,211.325,9.605676,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,237.622,9.605676,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,264.221,9.605676,13.833984,1.430042
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,290.415,9.605676,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,316.643,9.605676,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,342.983,10.763895,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,369.184,10.763895,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,395.538,9.272831,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,421.937,8.599641,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,448.256,8.599641,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,474.334,8.501619,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,500.522,8.423182,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,526.965,8.305679,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,552.941,8.149117,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,579.244,8.062868,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,605.630,7.882868,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,631.878,7.773185,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,658.582,7.616620,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,684.929,7.483495,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,711.638,7.334746,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,737.740,7.225059,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,763.935,7.099751,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,790.475,6.974439,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,816.905,6.841315,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,843.258,6.708190,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,869.427,6.582879,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,895.723,6.473313,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,922.070,6.348062,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,948.433,6.218844,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,974.957,6.152252,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,1001.860,6.019127,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,1028.123,6.433854,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,1054.472,6.433854,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,1080.735,6.433854,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,1107.056,6.433854,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,1133.485,6.433854,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,1159.647,6.433854,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,1185.792,6.433854,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,1212.142,6.433854,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,17,1238.406,6.433854,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,0.757,3.229020,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,26.718,5.328111,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,53.195,7.902253,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,80.048,8.340273,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,106.357,9.001390,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,132.299,9.470781,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,158.473,9.605676,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,184.963,9.605676,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,211.011,9.605676,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,237.514,9.605676,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,264.346,9.605676,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,290.425,9.605676,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,316.527,10.763895,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,342.643,10.763895,13.833984,1.430046
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,368.885,10.763895,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,395.084,8.720803,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,421.686,8.599641,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,448.294,8.571931,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,474.298,8.430995,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,500.509,8.305683,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,526.502,8.196178,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,552.892,8.066960,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,579.424,8.015993,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,605.929,7.800712,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,632.238,7.667831,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,658.281,7.538308,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,684.567,7.436312,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,710.958,7.256801,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,737.855,7.154438,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,764.217,6.990430,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,790.679,6.876593,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,816.856,6.751341,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,843.402,6.708190,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,870.008,6.559441,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,896.706,6.465375,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,922.957,6.199313,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,949.018,6.121002,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,975.657,6.034756,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,1002.150,6.433855,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,1029.000,6.433854,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,1055.583,6.433854,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,1082.086,6.433854,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,1108.327,6.433854,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,1134.717,6.433854,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,1161.044,6.433854,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,1187.393,6.433854,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,1213.526,6.433854,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,18,1239.823,6.433854,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,1.098,3.229020,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,27.468,5.203095,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,53.689,7.698808,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,80.130,8.340273,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,106.292,9.001390,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,132.747,9.521699,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,159.108,9.605676,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,185.231,9.605676,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,211.412,9.605676,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,238.069,9.605676,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,264.397,9.605676,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,290.662,9.605676,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,316.919,9.605676,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,343.310,10.763895,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,369.676,10.763895,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,396.020,9.000783,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,422.983,8.599641,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,449.504,8.599641,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,475.631,8.501307,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,501.705,8.352680,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,527.952,8.215709,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,554.173,8.070866,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,580.329,8.015993,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,606.514,7.882868,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,632.603,7.773181,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,658.816,7.655690,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,684.838,7.483495,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,711.741,7.389441,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,738.121,7.232875,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,764.345,7.068497,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,790.665,6.982252,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,816.753,6.841315,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,842.976,6.708190,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,869.470,6.582879,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,895.767,6.449754,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,922.079,6.316630,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,948.614,6.175693,13.833984,1.430050
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,975.356,6.034756,13.833984,1.430058
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,1001.666,5.936543,13.833984,1.430058
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,1028.118,6.433854,13.833984,1.430058
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,1054.456,6.433854,13.833984,1.430058
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,1080.953,6.433854,13.833984,1.430058
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,1107.283,6.433854,13.833984,1.430058
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,1133.883,6.433854,13.833984,1.430058
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,1160.302,6.433854,13.833984,1.430058
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,1186.814,6.433854,13.833984,1.430058
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,1213.112,6.433854,13.833984,1.430058
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,19,1239.466,6.433854,13.833984,1.430058
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,20,0.728,3.229020,13.833984,1.430058
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,20,26.636,5.555001,13.833984,1.430058
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,20,52.780,7.890412,13.833984,1.430058
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,20,79.224,8.547624,13.833984,1.430058
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,20,105.531,9.009202,13.833984,1.430058
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,20,132.122,9.247804,13.833984,1.430058
20251225_231102_T1M3_headce_full_ckpt0_seq1024_bs2_bf16,20,158.897,9.605676,13.833984,1.430058
