iter,mode,t_ms,cpu_rss_gib,gpu_alloc_gib,gpu_reserved_gib
7,gpu,86.536,1.283234,3.722404,3.732422
7,gpu,92.506,1.283234,3.751253,3.763672
7,gpu,98.450,1.283234,3.779125,3.792969
7,gpu,105.068,1.283234,3.807730,3.822266
7,gpu,110.844,1.283234,3.833893,3.849609
7,gpu,116.435,1.283234,3.860781,3.878906
7,gpu,122.226,1.283234,3.888653,3.908203
7,gpu,127.931,1.283234,3.918493,3.937500
7,gpu,133.574,1.283234,3.950264,3.970703
7,gpu,139.322,1.283234,3.984013,4.003906
7,gpu,144.737,1.283234,4.021649,4.035156
7,gpu,150.565,1.283234,4.055428,4.064453
7,gpu,156.512,1.283234,4.085711,4.097656
7,gpu,162.449,1.283234,4.110150,4.125000
7,gpu,168.229,1.283234,4.168242,4.195312
7,gpu,175.027,1.283234,4.233152,4.285156
7,gpu,180.969,1.283234,4.301495,4.355469
7,gpu,186.931,1.283234,4.345894,4.402344
7,gpu,193.159,1.283234,4.370765,4.445312
